,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1,0.0,8.47928299183021e-06,2.7557669723448185e-05,0.00013142888637336826,0.00027239696611254554,0.00047272002679453424,0.0002543784897549063,8.585274029228089e-05,0.00048649886165625836,0.00045576146081087384,0.0006253471206474781,0.000895624266012066,0.001511432193293735,0.0012400951375551683,0.0007493566344029948,0.001099127057815991,0.0014393582878631783,0.0019777927578443965,4.02765942111935e-05,1.5898655609681645e-05,1.5898655609681645e-05,6.25347120647478e-05,0.0001303689759993895,7.525363655249312e-05,4.451623570710861e-05,5.6175249820875145e-05,0.00013566852786928336,0.0001261293345034744,0.00010069148552798376,1.695856598366042e-05,3.497704234129962e-05,1.0599103739787764e-05,1.3778834861724092e-05,2.7557669723448185e-05,5.511533944689637e-05,2.2258117853554304e-05,1.165901411376654e-05,1.5898655609681645e-05,3.815677346323595e-05,2.331802822753308e-05,1.9078386731617974e-05,2.7557669723448185e-05,0.00041760468734763787,7.525363655249312e-05,3.9216683837214724e-05,5.6175249820875145e-05,7.313381580453557e-05,6.147480169076903e-05,3.9216683837214724e-05,4.1336504585172275e-05,6.571444318668413e-05,4.9815787577002485e-05,5.299551869893882e-05,5.6175249820875145e-05,2.7557669723448185e-05,5.935498094281148e-05,4.1336504585172275e-05,6.783426393464168e-05,8.903247141421722e-05,4.02765942111935e-05,1.695856598366042e-05,1.5898655609681645e-05,9.539193365808987e-06,2.4377938601511855e-05,6.3594622438726584e-06,1.2718924487745317e-05,2.2258117853554304e-05,4.9815787577002485e-05,8.267300917034455e-05,0.0001430879004871348,9.43320232841111e-05,5.087569795098127e-05,4.02765942111935e-05,2.119820747957553e-05,3.60369527152784e-05,5.4055429072917594e-05,3.815677346323595e-05,8.47928299183021e-06,6.783426393464168e-05,7.20739054305568e-05,4.5576146081087384e-05,2.967749047140574e-05,0.00257240247764649,0.00011341041001572906,6.3594622438726584e-06,3.391713196732084e-05,5.723516019485392e-05,7.63135469264719e-05,8.0553188422387e-05
2,2.331802822753308e-05,0.0,1.2718924487745317e-05,8.161309879636577e-05,0.000241659565267161,0.0003306920366813782,0.00022364108890952182,7.949327804840822e-05,0.00030313436695793,0.00034765060266503866,0.0004758997579164706,0.0006815223704683532,0.00100479503453188,0.0008468683888090423,0.0005543331255909,0.0008161309879636578,0.0009941959307920923,0.001346086174953046,1.695856598366042e-05,2.967749047140574e-05,3.0737400845384514e-05,6.147480169076903e-05,9.85716647800262e-05,8.161309879636577e-05,3.391713196732084e-05,7.737345730045067e-05,0.0001388482589912197,0.00011765005151164418,0.0001250694241294956,5.299551869893882e-05,7.737345730045067e-05,1.80184763576392e-05,2.7557669723448185e-05,9.539193365808987e-05,8.585274029228089e-05,2.7557669723448185e-05,9.539193365808987e-06,3.179731121936329e-05,1.80184763576392e-05,1.695856598366042e-05,2.119820747957553e-05,3.0737400845384514e-05,0.0003094938292018027,0.0001791248532024132,4.9815787577002485e-05,0.00014096807973917725,0.00022364108890952182,0.0001886640465682222,3.497704234129962e-05,0.0002554384001288851,0.00020244288142994628,0.00020032306068198873,0.0002554384001288851,0.000331751947055357,0.00017382530133251933,0.00024271947564113977,0.00018442440507230709,0.0003540100649089113,0.0004663605645506616,3.179731121936329e-05,2.013829710559675e-05,1.9078386731617974e-05,1.3778834861724092e-05,3.179731121936329e-05,2.119820747957553e-05,1.80184763576392e-05,2.649775934946941e-05,5.4055429072917594e-05,7.101399505657802e-05,0.00011129058926777151,8.373291954432333e-05,5.299551869893882e-05,3.497704234129962e-05,1.9078386731617974e-05,8.267300917034455e-05,2.5437848975490634e-05,1.9078386731617974e-05,1.3778834861724092e-05,0.00011023067889379274,0.00024059965489318222,6.359462243872658e-05,3.60369527152784e-05,0.0019406958947551394,0.00010705094777185641,1.483874523570287e-05,4.1336504585172275e-05,6.25347120647478e-05,6.995408468259925e-05,8.691265066625967e-05
3,3.815677346323595e-05,3.1797311219363292e-06,0.0,2.4377938601511855e-05,7.63135469264719e-05,0.00019078386731617974,0.000151567183478965,4.451623570710861e-05,0.00021834153703962793,0.00022576090965747937,0.0002904154424701847,0.0004059456732338713,0.0006963611157040561,0.0005394943803551972,0.0003306920366813782,0.0004917984135261522,0.0006232272998995205,0.0008193107190855941,9.539193365808987e-06,1.483874523570287e-05,2.013829710559675e-05,1.483874523570287e-05,4.875587720302371e-05,5.087569795098127e-05,2.013829710559675e-05,3.60369527152784e-05,7.419372617851435e-05,5.193560832496004e-05,6.465453281270535e-05,2.013829710559675e-05,3.497704234129962e-05,4.239641495915105e-06,2.013829710559675e-05,5.193560832496004e-05,4.345632533312983e-05,1.165901411376654e-05,4.239641495915105e-06,2.649775934946941e-05,1.3778834861724092e-05,1.2718924487745317e-05,9.539193365808987e-06,2.013829710559675e-05,0.0001303689759993895,4.239641495915106e-05,3.7096863089257174e-05,2.861758009742696e-05,7.843336767442945e-05,8.373291954432333e-05,2.119820747957553e-05,8.267300917034455e-05,6.783426393464168e-05,7.20739054305568e-05,9.009238178819599e-05,7.63135469264719e-05,5.723516019485392e-05,7.949327804840822e-05,6.359462243872658e-05,0.00012400951375551685,0.0001526270938529438,1.483874523570287e-05,8.47928299183021e-06,1.0599103739787764e-05,1.0599103739787763e-06,1.695856598366042e-05,6.3594622438726584e-06,7.419372617851435e-06,1.165901411376654e-05,2.967749047140574e-05,4.451623570710861e-05,6.25347120647478e-05,5.723516019485392e-05,2.013829710559675e-05,2.119820747957553e-05,8.47928299183021e-06,4.345632533312983e-05,1.2718924487745317e-05,1.5898655609681645e-05,5.299551869893882e-06,5.4055429072917594e-05,9.327211291013232e-05,4.1336504585172275e-05,2.013829710559675e-05,0.0013990816936519847,6.041489131679025e-05,1.0599103739787764e-05,2.013829710559675e-05,3.2857221593342065e-05,4.7695966829044934e-05,5.6175249820875145e-05
4,0.00012400951375551685,1.2718924487745317e-05,1.695856598366042e-05,0.0,3.7096863089257174e-05,0.00012824915525143195,0.00010493112702389886,4.239641495915106e-05,0.00019608341918607363,0.0001748852117064981,0.0002649775934946941,0.0003285722159334207,0.000531015097363367,0.000393226748746126,0.000260737951998779,0.0003540100649089113,0.0005013376068919612,0.000711199860939759,1.2718924487745317e-05,2.013829710559675e-05,2.967749047140574e-05,2.119820747957553e-05,3.7096863089257174e-05,4.663605645506616e-05,1.5898655609681645e-05,4.345632533312983e-05,7.20739054305568e-05,6.465453281270535e-05,6.465453281270535e-05,2.861758009742696e-05,6.041489131679025e-05,1.695856598366042e-05,1.80184763576392e-05,6.465453281270535e-05,0.00020032306068198873,4.1336504585172275e-05,1.695856598366042e-05,2.7557669723448185e-05,7.419372617851435e-06,2.2258117853554304e-05,1.3778834861724092e-05,3.815677346323595e-05,0.00039640647986806236,9.751175440604742e-05,4.663605645506616e-05,4.1336504585172275e-05,8.903247141421722e-05,0.00010281130627594131,2.4377938601511855e-05,0.00010493112702389886,9.85716647800262e-05,8.161309879636577e-05,8.797256104023844e-05,0.0001261293345034744,7.20739054305568e-05,0.0001208297826335805,7.63135469264719e-05,0.00017170548058456178,0.00020880234367381893,2.4377938601511855e-05,1.2718924487745317e-05,1.9078386731617974e-05,7.419372617851435e-06,9.539193365808987e-06,6.3594622438726584e-06,1.483874523570287e-05,1.5898655609681645e-05,2.2258117853554304e-05,4.02765942111935e-05,4.9815787577002485e-05,4.02765942111935e-05,2.649775934946941e-05,1.3778834861724092e-05,9.539193365808987e-06,0.000170645570210583,2.649775934946941e-05,2.119820747957553e-05,6.3594622438726584e-06,6.67743535606629e-05,0.00011341041001572906,3.497704234129962e-05,2.967749047140574e-05,0.0009751175440604743,3.815677346323595e-05,1.0599103739787764e-05,1.165901411376654e-05,3.497704234129962e-05,4.663605645506616e-05,5.087569795098127e-05
5,0.00023106046152737326,1.9078386731617974e-05,5.087569795098127e-05,3.391713196732084e-05,0.0,6.995408468259925e-05,9.963157515400497e-05,4.239641495915106e-05,0.00019608341918607363,0.00020774243329984017,0.00026179786237275776,0.0003677888997706354,0.0005776511538184331,0.0004949781446480885,0.00028935553209620595,0.0004568213711848526,0.0005882502575582209,0.0008023521531019337,3.815677346323595e-05,5.4055429072917594e-05,2.7557669723448185e-05,2.967749047140574e-05,2.5437848975490634e-05,3.60369527152784e-05,3.0737400845384514e-05,1.80184763576392e-05,6.041489131679025e-05,5.935498094281148e-05,4.9815787577002485e-05,2.013829710559675e-05,2.967749047140574e-05,3.1797311219363292e-06,9.539193365808987e-06,2.861758009742696e-05,0.00012400951375551685,2.649775934946941e-05,2.331802822753308e-05,9.539193365808987e-06,4.345632533312983e-05,1.5898655609681645e-05,1.483874523570287e-05,2.861758009742696e-05,0.00024377938601511856,0.00028935553209620595,2.7557669723448185e-05,2.7557669723448185e-05,2.331802822753308e-05,1.9078386731617974e-05,1.5898655609681645e-05,3.179731121936329e-05,2.967749047140574e-05,3.391713196732084e-05,4.239641495915106e-05,4.345632533312983e-05,3.7096863089257174e-05,3.815677346323595e-05,5.087569795098127e-05,8.0553188422387e-05,0.0001441478108611136,7.63135469264719e-05,2.7557669723448185e-05,1.483874523570287e-05,1.165901411376654e-05,1.3778834861724092e-05,4.239641495915105e-06,2.013829710559675e-05,1.483874523570287e-05,2.013829710559675e-05,3.60369527152784e-05,6.67743535606629e-05,4.1336504585172275e-05,2.013829710559675e-05,2.5437848975490634e-05,6.3594622438726584e-06,0.00011765005151164418,3.179731121936329e-05,3.497704234129962e-05,1.165901411376654e-05,6.359462243872658e-05,5.193560832496004e-05,3.497704234129962e-05,2.5437848975490634e-05,0.000971937812938538,4.7695966829044934e-05,1.695856598366042e-05,2.861758009742696e-05,2.967749047140574e-05,5.6175249820875145e-05,7.737345730045067e-05
6,0.0003349316781772933,2.2258117853554304e-05,6.465453281270535e-05,9.963157515400497e-05,4.7695966829044934e-05,0.0,5.511533944689637e-05,3.60369527152784e-05,0.00030737400845384517,0.00031479338107169656,0.00043244343258334075,0.0005882502575582209,0.0009136427423697052,0.0007143795920616953,0.000412305135477744,0.0006486651488750112,0.0008320296435733394,0.00116060185950676,5.4055429072917594e-05,5.6175249820875145e-05,2.7557669723448185e-05,2.7557669723448185e-05,4.663605645506616e-05,2.2258117853554304e-05,1.80184763576392e-05,4.663605645506616e-05,8.267300917034455e-05,8.585274029228089e-05,7.101399505657802e-05,2.119820747957553e-05,3.815677346323595e-05,6.3594622438726584e-06,1.3778834861724092e-05,3.391713196732084e-05,0.00022576090965747937,4.7695966829044934e-05,3.179731121936329e-05,3.391713196732084e-05,0.00010175139590196254,3.179731121936329e-05,2.5437848975490634e-05,4.663605645506616e-05,0.0004758997579164706,0.0004059456732338713,7.313381580453557e-05,3.179731121936329e-05,4.9815787577002485e-05,1.695856598366042e-05,1.80184763576392e-05,4.451623570710861e-05,3.2857221593342065e-05,4.5576146081087384e-05,4.239641495915106e-05,4.5576146081087384e-05,3.179731121936329e-05,5.087569795098127e-05,6.67743535606629e-05,0.00010705094777185641,0.00012188969300755928,0.00011023067889379274,3.497704234129962e-05,3.60369527152784e-05,8.47928299183021e-06,3.391713196732084e-05,1.0599103739787764e-05,2.7557669723448185e-05,1.9078386731617974e-05,4.1336504585172275e-05,4.663605645506616e-05,0.00011341041001572906,6.465453281270535e-05,4.875587720302371e-05,2.861758009742696e-05,1.695856598366042e-05,0.00022576090965747937,3.9216683837214724e-05,4.5576146081087384e-05,1.483874523570287e-05,7.63135469264719e-05,6.359462243872658e-05,4.345632533312983e-05,2.5437848975490634e-05,0.0011224450860435242,5.511533944689637e-05,4.663605645506616e-05,5.6175249820875145e-05,5.087569795098127e-05,6.67743535606629e-05,9.85716647800262e-05
7,0.00028723571134824837,2.967749047140574e-05,0.00011235049964175029,0.00015580682497488014,0.00011553023076368663,5.087569795098127e-05,0.0,2.7557669723448185e-05,1.483874523570287e-05,7.419372617851435e-06,5.299551869893882e-06,5.299551869893882e-06,8.47928299183021e-06,7.419372617851435e-06,2.1198207479575525e-06,1.0599103739787763e-06,7.419372617851435e-06,9.539193365808987e-06,3.179731121936329e-05,5.193560832496004e-05,3.60369527152784e-05,3.391713196732084e-05,1.3778834861724092e-05,8.47928299183021e-06,2.1198207479575525e-06,1.0599103739787763e-06,9.539193365808987e-06,1.0599103739787763e-06,2.1198207479575525e-06,3.1797311219363292e-06,6.3594622438726584e-06,0.0,2.1198207479575525e-06,4.239641495915105e-06,0.0001430879004871348,5.299551869893882e-05,3.497704234129962e-05,3.179731121936329e-05,8.691265066625967e-05,3.7096863089257174e-05,3.2857221593342065e-05,4.875587720302371e-05,0.0005076970691358339,0.00034235105079514474,6.25347120647478e-05,2.861758009742696e-05,1.483874523570287e-05,4.239641495915105e-06,2.1198207479575525e-06,6.3594622438726584e-06,5.299551869893882e-06,4.239641495915105e-06,1.0599103739787764e-05,1.483874523570287e-05,9.539193365808987e-06,1.3778834861724092e-05,1.0599103739787764e-05,2.331802822753308e-05,2.4377938601511855e-05,8.585274029228089e-05,2.331802822753308e-05,2.331802822753308e-05,1.3778834861724092e-05,1.2718924487745317e-05,7.419372617851435e-06,0.0,0.0,3.1797311219363292e-06,3.1797311219363292e-06,2.1198207479575525e-06,3.1797311219363292e-06,5.299551869893882e-06,1.0599103739787763e-06,0.0,0.0001388482589912197,5.193560832496004e-05,3.497704234129962e-05,0.0,1.0599103739787764e-05,3.1797311219363292e-06,1.165901411376654e-05,1.0599103739787763e-06,1.9078386731617974e-05,9.539193365808987e-06,3.1797311219363292e-06,0.0,3.1797311219363292e-06,4.239641495915105e-06,3.1797311219363292e-06
8,1.5898655609681645e-05,0.0,3.1797311219363292e-06,3.1797311219363292e-06,1.0599103739787764e-05,1.5898655609681645e-05,2.331802822753308e-05,0.0,4.345632533312983e-05,0.00017806494282843443,0.00023530010302328836,0.0002946550839660998,0.0004547015504368951,0.0003370514989252509,0.00020562261255188262,0.0003243325744375056,0.0005055772483878763,0.000663503894110714,5.299551869893882e-06,4.239641495915105e-06,0.0,5.299551869893882e-06,3.1797311219363292e-06,1.3778834861724092e-05,4.239641495915105e-06,1.80184763576392e-05,4.7695966829044934e-05,2.967749047140574e-05,2.013829710559675e-05,1.2718924487745317e-05,1.0599103739787764e-05,2.1198207479575525e-06,5.299551869893882e-06,9.539193365808987e-06,5.299551869893882e-06,1.0599103739787763e-06,0.0,3.1797311219363292e-06,4.239641495915105e-06,1.0599103739787763e-06,2.1198207479575525e-06,4.239641495915105e-06,2.331802822753308e-05,1.9078386731617974e-05,3.1797311219363292e-06,3.1797311219363292e-06,8.47928299183021e-06,9.539193365808987e-06,1.165901411376654e-05,2.119820747957553e-05,1.80184763576392e-05,1.9078386731617974e-05,9.539193365808987e-06,1.3778834861724092e-05,8.47928299183021e-06,1.3778834861724092e-05,1.695856598366042e-05,2.967749047140574e-05,2.7557669723448185e-05,2.1198207479575525e-06,0.0,2.1198207479575525e-06,1.0599103739787763e-06,3.1797311219363292e-06,7.419372617851435e-06,1.483874523570287e-05,7.419372617851435e-06,1.5898655609681645e-05,1.9078386731617974e-05,3.60369527152784e-05,2.649775934946941e-05,2.331802822753308e-05,1.9078386731617974e-05,1.165901411376654e-05,5.299551869893882e-06,3.1797311219363292e-06,3.1797311219363292e-06,9.539193365808987e-06,5.299551869893882e-05,2.967749047140574e-05,1.483874523570287e-05,1.0599103739787764e-05,0.00010281130627594131,2.649775934946941e-05,2.2258117853554304e-05,2.119820747957553e-05,3.179731121936329e-05,3.497704234129962e-05,4.1336504585172275e-05
9,0.001393782141782091,7.419372617851435e-05,0.0005002776965179824,0.0006136881065337115,0.0006518448799969474,0.0007228588750535255,5.087569795098127e-05,6.359462243872658e-05,0.0,0.00012188969300755928,0.00020350279180392507,0.0002586181312508214,0.00036990872051859293,0.0003370514989252509,0.0001653460183406891,0.00032539248481148434,0.0004695402956725979,0.0008458084784350636,9.539193365808987e-05,0.0001929036880641373,0.00011023067889379274,0.00014202799011315604,0.0001377883486172409,2.5437848975490634e-05,2.649775934946941e-05,2.7557669723448185e-05,5.6175249820875145e-05,5.6175249820875145e-05,5.511533944689637e-05,1.695856598366042e-05,4.663605645506616e-05,1.2718924487745317e-05,2.5437848975490634e-05,4.02765942111935e-05,0.0003911069279981685,0.00022258117853554303,0.00010811085814583519,9.43320232841111e-05,0.0004589411919328102,7.419372617851435e-05,0.00010175139590196254,0.0001473275419830499,0.001474335330204478,0.0012591735242867862,0.00017382530133251933,0.00016746583908864665,0.00010811085814583519,6.67743535606629e-05,2.2258117853554304e-05,5.087569795098127e-05,4.875587720302371e-05,6.25347120647478e-05,7.419372617851435e-05,7.843336767442945e-05,3.9216683837214724e-05,8.161309879636577e-05,6.465453281270535e-05,9.85716647800262e-05,0.00010069148552798376,0.00021728162666564916,0.00011976987225960173,9.85716647800262e-05,4.663605645506616e-05,3.7096863089257174e-05,1.9078386731617974e-05,3.2857221593342065e-05,1.695856598366042e-05,2.649775934946941e-05,3.0737400845384514e-05,8.691265066625967e-05,3.391713196732084e-05,2.861758009742696e-05,2.649775934946941e-05,1.165901411376654e-05,0.00033387176780331454,0.00018972395694220098,0.00010069148552798376,3.9216683837214724e-05,0.0003349316781772933,0.00018972395694220098,0.00011235049964175029,1.80184763576392e-05,0.0009284814876054081,5.935498094281148e-05,4.02765942111935e-05,8.267300917034455e-05,0.00016746583908864665,0.0001579266457228377,0.00015368700422692258
10,0.00040276594211193504,1.2718924487745317e-05,0.00011235049964175029,0.0001568667353488589,0.00020880234367381893,0.00036036952715278397,5.723516019485392e-05,0.0001483874523570287,0.0001346086174953046,0.0,7.525363655249312e-05,0.00023424019264930957,0.0003052541877058876,0.0002840559802263121,0.0001621662872187528,0.00023530010302328836,0.0003349316781772933,0.00042396414959151055,4.02765942111935e-05,6.359462243872658e-05,3.60369527152784e-05,5.6175249820875145e-05,5.935498094281148e-05,3.179731121936329e-05,1.695856598366042e-05,2.119820747957553e-05,2.2258117853554304e-05,2.2258117853554304e-05,3.7096863089257174e-05,1.3778834861724092e-05,2.4377938601511855e-05,4.239641495915105e-06,1.0599103739787764e-05,2.861758009742696e-05,0.0001165901411376654,5.935498094281148e-05,2.4377938601511855e-05,3.7096863089257174e-05,0.00010811085814583519,3.60369527152784e-05,3.7096863089257174e-05,4.875587720302371e-05,0.0005129966210057278,0.0003455307819170811,7.949327804840822e-05,6.995408468259925e-05,4.5576146081087384e-05,3.497704234129962e-05,1.165901411376654e-05,2.4377938601511855e-05,3.2857221593342065e-05,2.7557669723448185e-05,2.861758009742696e-05,3.0737400845384514e-05,2.967749047140574e-05,4.7695966829044934e-05,2.7557669723448185e-05,5.511533944689637e-05,7.20739054305568e-05,8.373291954432333e-05,2.2258117853554304e-05,3.7096863089257174e-05,1.483874523570287e-05,2.861758009742696e-05,9.539193365808987e-06,1.2718924487745317e-05,7.419372617851435e-06,1.165901411376654e-05,1.80184763576392e-05,4.02765942111935e-05,2.649775934946941e-05,2.013829710559675e-05,8.47928299183021e-06,4.239641495915105e-06,0.00013566852786928336,7.20739054305568e-05,3.179731121936329e-05,1.0599103739787764e-05,0.00013672843824326215,0.00010811085814583519,5.087569795098127e-05,1.3778834861724092e-05,0.00018654422582026464,3.391713196732084e-05,2.119820747957553e-05,3.9216683837214724e-05,7.949327804840822e-05,6.359462243872658e-05,5.087569795098127e-05
